GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
100130449,2.3415878953022373,0.19559891597882098,0.7612762756776374,0.2569355202941427,0.7972285495714176,
100130451,6.123541055697815,0.2475699500936873,0.4523392602640099,0.5473103306336752,0.5841655477167567,0.9976725059418146
100130452,0.0,,,,,
100130476,9.972242813780335,0.6995263834104196,0.37365213208420334,1.8721327227775053,0.061188243867760235,0.6876027996442974
100130480,0.0,,,,,
100130519,0.0,,,,,
100130522,0.785185133769788,1.524503445885116,1.37500682709026,1.1087242738359455,0.26754914697358256,
100130539,0.0,,,,,
100130557,3.24868773883572,0.23271566642803637,0.6162780526236205,0.377614723479635,0.705716825426415,0.9976725059418146
100130581,1.6609712690008016,0.48073908691468437,0.8635194572975872,0.5567206191498838,0.5777183269219208,
100130613,0.0,,,,,
100130673,0.0,,,,,
100130691,4.542213553563912,0.08533832387116355,0.5590451987253268,0.1526501328796716,0.8786741879370863,0.9976725059418146
100130705,1.1900445914900266,0.4619975091762929,1.0253371159303792,0.4505810840145796,0.6522915024659859,
100130717,0.0,,,,,
100130733,1.478658132679401,-0.22348602250920477,0.8980157400464234,-0.24886648701463912,0.8034640593237694,
100130742,0.0,,,,,
100130744,5.212091112686626,-0.20506934216023479,0.5196405042067277,-0.3946369470818857,0.6931108422696846,0.9976725059418146
100130771,0.0,,,,,
100130776,6.801962873586537,0.44440541117479704,0.45396341200694945,0.9789454379376149,0.32760693948986463,0.9976725059418146
100130827,0.0,,,,,
100130855,3.7626183948344027,0.11895646505195179,0.5736294190939352,0.20737511203635106,0.8357169178440065,0.9976725059418146
100130872,1.3652419614598634,-0.4518001721683477,0.950526413550109,-0.47531574686170475,0.6345619369282222,
100130880,0.0,,,,,
100130889,0.0,,,,,
100130890,2.9718223109240305,0.35717061369743364,0.6379821064166629,0.5598442497134353,0.5755856782893396,0.9976725059418146
100130894,0.18418774408422495,1.1269676432537499,3.1666803185099375,0.35588298467211166,0.7219281989492897,
100130899,0.08686150514919325,0.5498906164620753,3.4796847625046103,0.1580288600816456,0.8744340573905822,
100130933,0.0,,,,,
100130934,0.0,,,,,
100130950,0.10077938841942882,0.5498906164620753,3.4796847625046103,0.1580288600816456,0.8744340573905822,
100130954,4.229445229808977,-0.10380448181944722,0.5570037038376335,-0.1863622828793724,0.8521606681508702,0.9976725059418146
100130958,0.10045788113347087,-0.6042584913561092,3.479679239311472,-0.17365350361307283,0.8621377809557289,
100130964,0.0,,,,,
100130967,0.0,,,,,
